#trace82	trace84	trace86	trace88
-182.03703	-175.01555	-39.177769	-216.95656
-183.3383	-174.48343	-36.696384	-205.00897
-181.63936	-181.00914	-37.920124	-186.50224
-169.59325	-192.97966	-43.780865	-169.22812
-151.73665	-198.96075	-54.515247	-152.81822
-137.61522	-192.82224	-69.087158	-135.97833
-130.46072	-185.01515	-84.258995	-121.88792
-127.26218	-190.40123	-93.941681	-114.89574
-125.25845	-210.55052	-93.675537	-115.82888
-123.7241	-231.63098	-86.316864	-121.63624
-119.51873	-236.59445	-80.289917	-126.05711
-111.07182	-221.26662	-81.780228	-125.23436
-104.37997	-198.34035	-90.212921	-122.95528
-106.05177	-184.77028	-100.3446	-123.63601
-115.58566	-190.35727	-107.18604	-125.1664
-126.16254	-213.24471	-110.72141	-122.75732
-131.48094	-238.07904	-115.05494	-114.78291
-133.25397	-245.41844	-120.36139	-106.19979
-137.06674	-229.03986	-121.78909	-107.57202
-142.82933	-199.99002	-118.24187	-123.37533
-146.72992	-172.54266	-112.96169	-142.22882
-146.36591	-151.72665	-107.57468	-147.87477
-139.20222	-137.44237	-100.5572	-137.91307
-125.55384	-132.94672	-90.271454	-123.18636
-110.91935	-139.81372	-79.513832	-112.44476
-99.700409	-151.11115	-73.585617	-106.07023
-90.057167	-158.61803	-74.149284	-101.55766
-78.830353	-160.46121	-77.189156	-96.455315
-69.042336	-158.88536	-77.969933	-89.325974
-64.97522	-154.84351	-77.275238	-81.256012
-63.577553	-147.08406	-76.52565	-72.397118
-59.116081	-135.85522	-73.69384	-61.097149
-51.527874	-123.52512	-68.847549	-49.482292
-44.600765	-111.82005	-63.933575	-43.455765
-39.619473	-101.55768	-58.962948	-46.240337
-34.372051	-94.34314	-53.308128	-56.536964
-27.514067	-92.947777	-48.554207	-72.326698
-20.10111	-98.330231	-49.032722	-89.807121
-14.581384	-105.45501	-56.612694	-100.08044
-15.161371	-107.24995	-66.255905	-96.885391
-24.118134	-102.51276	-70.282722	-84.935211
-36.694244	-94.72892	-66.439171	-73.408554
-44.670624	-88.299904	-58.374912	-65.379478
-45.406029	-87.6735	-50.832047	-58.295029
-43.57407	-93.764572	-47.073509	-50.447277
-43.533836	-101.52983	-46.57341	-43.046562
-44.28664	-105.1023	-46.077282	-37.908718
-43.135002	-105.2674	-45.712471	-35.655102
-39.847492	-109.02895	-48.979172	-36.848152
-36.29565	-120.58856	-55.174572	-41.49971
-34.322014	-135.74196	-58.974693	-46.319679
-35.110252	-148.89223	-56.875164	-46.481152
-39.377571	-160.10637	-49.891602	-40.418869
-44.012405	-170.49432	-42.053799	-31.254919
-43.091049	-177.27278	-36.832008	-23.597479
-38.303158	-176.20412	-34.234646	-19.242075
-39.002769	-166.85152	-32.724426	-17.508995
-48.271469	-153.57767	-32.758862	-18.501522
-58.157619	-142.21735	-36.68084	-24.334229
-61.619976	-135.27948	-45.500328	-36.306618
-60.99202	-127.59943	-55.84996	-51.182987
-62.903526	-112.7442	-62.301014	-63.818748
-68.763588	-95.53849	-64.405022	-72.358574
-73.860611	-89.014687	-66.131493	-78.415375
-76.067024	-98.85154	-68.304909	-82.854263
-76.468842	-116.3312	-68.641197	-83.588211
-73.782707	-126.50485	-66.833244	-80.167549
-66.315941	-121.89248	-65.03186	-75.100449
-55.881161	-108.08657	-64.152626	-70.77523
-45.268009	-96.833229	-60.933834	-67.379669
-35.259502	-95.073174	-51.392418	-63.280407
-26.547449	-100.13676	-38.192654	-59.52087
-22.863852	-104.41234	-29.180132	-60.414879
-30.481598	-103.05327	-28.429251	-68.696342
-49.456947	-96.072945	-33.495052	-81.13028
-68.389877	-85.679214	-38.857513	-89.635933
-76.130791	-74.357132	-40.463551	-89.740318
-72.114456	-64.937248	-39.05468	-83.586395
-63.066906	-59.483902	-36.366646	-74.199135
-57.325748	-56.820713	-30.935762	-65.546257
-57.025848	-55.334671	-22.679138	-64.930016
-57.909519	-57.128342	-17.184982	-76.225716
-59.609138	-64.389397	-19.840752	-95.028336
-64.656944	-74.982117	-29.033632	-112.5088
-71.865082	-84.429855	-38.401527	-118.78387
-79.860146	-89.843689	-43.6469	-108.10658
-89.576019	-91.333855	-46.473293	-86.768944
-102.72682	-89.420891	-52.01244	-67.321266
-120.56026	-84.418671	-62.003738	-55.412342
-139.76074	-79.226067	-72.620186	-50.194256
-155.21446	-75.676399	-79.086578	-51.318699
-163.89018	-71.322304	-79.699356	-57.364525
-163.68661	-64.892548	-76.895645	-63.499962
-155.35649	-58.738026	-76.482658	-66.276985
-141.52249	-54.076248	-82.669601	-66.041512
-124.21997	-48.396355	-90.560486	-66.472351
-107.55811	-40.649799	-91.604469	-71.128815
-95.5718	-34.679108	-87.859993	-76.692993
-85.885162	-33.317566	-87.309052	-78.44841
-73.590118	-34.352974	-88.251877	-80.173279
-59.75214	-35.410072	-84.204666	-88.1008
-50.468334	-36.290459	-76.776878	-98.780746
-50.031731	-36.513168	-69.97036	-103.50008
-58.738647	-35.369877	-61.373371	-101.01975
-71.401604	-32.665695	-48.793293	-95.322083
-78.396477	-28.29627	-36.253109	-87.222801
-76.115929	-22.682098	-28.528997	-76.89267
-70.586525	-16.633671	-28.548218	-67.661331
-68.575546	-10.963239	-39.089069	-61.870178
-71.231827	-6.6396585	-59.765617	-58.875416
-77.204094	-5.9124427	-84.04232	-58.04472
-85.411377	-11.505137	-101.07521	-59.57671
-92.311554	-22.480396	-104.63082	-65.262985
-94.045616	-32.28796	-100.25333	-77.96788
-90.860741	-32.638542	-98.826477	-95.826668
-85.880234	-22.709261	-106.04933	-109.34329
-81.442924	-11.260821	-119.19999	-109.10235
-77.163322	-7.3899388	-130.5473	-96.195221
-71.96833	-12.788978	-132.39357	-80.136528
-66.841248	-22.196259	-120.29926	-67.681686
-62.319298	-28.389601	-96.669586	-60.444534
-55.910858	-27.598099	-70.921432	-58.042732
-46.103886	-21.560383	-51.439041	-56.775009
-36.666161	-14.324079	-39.729324	-52.52441
-31.898211	-8.5572748	-33.274223	-46.75568
-30.998497	-6.1556401	-29.040411	-43.811813
-31.596151	-10.239614	-26.303314	-44.024071
-34.518482	-22.928089	-27.428688	-43.374256
-42.37656	-39.113068	-34.004768	-38.487041
-53.091629	-49.471531	-44.826679	-29.918146
-60.513111	-54.417618	-58.327515	-21.150829
-64.150696	-61.784122	-73.103409	-15.29278
-69.461922	-70.596359	-86.327835	-13.419715
-76.355934	-72.713303	-92.66169	-14.077532
-77.427292	-65.740479	-87.989021	-14.446913
-71.472527	-54.647781	-74.500725	-12.57543
-66.227997	-46.605465	-58.68433	-8.6839132
-67.47612	-45.825947	-45.073849	-5.1083217
-74.276604	-49.724827	-35.487179	-3.0962281
-82.939178	-53.957195	-30.835691	-1.6799495
-90.910599	-59.288094	-29.986273	-0.73757195
-96.193993	-66.596664	-31.149857	-1.7058742
-98.361481	-70.063011	-36.009205	-4.9185591
-99.497963	-63.176533	-46.021862	-8.2071877
-99.80043	-49.320621	-56.463085	-9.3323011
-96.842819	-40.739605	-62.151993	-7.9507585
-91.856949	-44.882179	-63.1007	-4.9741106
-88.505829	-54.881771	-60.020332	-2.4268897
-87.18515	-58.58091	-53.301582	-2.5286658
-86.800522	-53.41991	-45.793827	-6.8817649
-87.545593	-46.882286	-41.13863	-16.354733
-91.953941	-45.644497	-40.68758	-29.055405
-101.06593	-49.41188	-42.842342	-39.203846
-108.28902	-54.24807	-45.213753	-42.363567
-106.0118	-58.216991	-47.755569	-40.304119
-94.879463	-62.96862	-51.613129	-37.036121
-79.968025	-69.495354	-56.359386	-33.348431
-65.813072	-75.332474	-61.885124	-27.9907
-56.947205	-78.039803	-66.875549	-19.762962
-56.285091	-76.15271	-66.922775	-9.2659941
-64.072159	-68.259735	-59.629578	-1.8577805
-78.353271	-55.831749	-47.448879	-4.155549
-91.722687	-45.507668	-37.329082	-16.017359
-96.314339	-45.116634	-35.544666	-29.810314
-94.89045	-54.423409	-41.313889	-38.213268
-97.475075	-62.887711	-50.556236	-39.500957
-107.51603	-61.900551	-59.772484	-35.886341
-118.42929	-54.06295	-64.706329	-30.393103
-123.10549	-44.643986	-62.425079	-24.658045
-120.16444	-34.001225	-54.200367	-19.100382
-112.46152	-22.261312	-44.902573	-15.615538
-103.38209	-13.348022	-38.692104	-15.662642
-95.116623	-11.582537	-36.586411	-16.138685
-87.8908	-16.769852	-38.952793	-13.856535
-80.593224	-24.307497	-44.871635	-11.786138
-73.628075	-29.05772	-49.943245	-14.639587
-69.043579	-28.583033	-51.454025	-21.275686
-67.54657	-23.571968	-51.451237	-26.586569
-67.123024	-17.032782	-52.495075	-28.882792
-65.595322	-12.969769	-55.358578	-32.203754
-62.668343	-13.532556	-58.259029	-41.203201
-58.649433	-18.601042	-57.081184	-53.421238
-52.820541	-29.557289	-50.496655	-60.002739
-43.939262	-49.140175	-42.434586	-56.764576
-32.572178	-75.21315	-36.338654	-49.342693
-22.266287	-99.267067	-31.769508	-45.194866
-17.855503	-112.54233	-28.524242	-44.480038
-20.408043	-111.65551	-27.232838	-41.367462
-26.203224	-101.09798	-26.434483	-32.687832
-30.46303	-90.83783	-24.899698	-21.444437
-31.055468	-88.655243	-24.739111	-12.523705
-29.084368	-93.263161	-28.516415	-8.6062517
-25.698584	-94.880516	-35.633678	-9.5934687
-22.587111	-84.821304	-43.133698	-14.078019
-23.778637	-64.491577	-48.090164	-20.025389
-32.021156	-42.797874	-49.627457	-23.048048
-45.442932	-27.704485	-48.900341	-18.560802
-59.212212	-22.625031	-48.521927	-7.7963037
-67.758522	-26.43523	-53.246761	3.2443752
-68.207878	-32.787418	-65.460274	9.5640354
-63.770397	-34.346428	-80.023239	9.3528185
-58.125011	-30.696217	-88.812027	4.3126702
-50.137844	-27.649105	-87.595879	-2.1456642
-39.1717	-29.760191	-75.488724	-6.7577009
-28.971575	-35.240646	-54.880428	-7.8467069
-24.951492	-38.629642	-32.823261	-7.6887631
-30.956337	-37.449623	-16.133711	-10.035241
-42.735962	-32.255512	-5.8841457	-13.758475
-49.048283	-23.931787	-0.031383965	-14.812132
-45.900387	-14.71143	2.2397926	-14.284843
-39.975876	-8.7376699	1.942162	-16.082575
-36.78561	-8.9520798	1.4950655	-19.397629
-35.435474	-12.565086	2.1059408	-21.773182
-34.54882	-12.3488	3.7891128	-23.347292
-33.924339	-6.0728073	7.9709253	-23.736298
-33.634712	0.36807549	15.815481	-23.031788
-36.342102	2.2105875	24.395323	-22.285555
-43.386513	-0.4004024	28.598827	-19.854101
-48.076344	-7.2090278	26.427546	-16.137354
-42.013344	-16.372515	19.65605	-18.078447
-27.520599	-21.425129	9.4423561	-30.594866
-15.517757	-20.186924	-4.3936377	-50.275185
-14.972088	-19.209621	-18.90642	-70.567162
-26.884745	-22.147213	-28.729263	-85.580894
-42.855305	-25.290287	-32.489449	-91.741394
-52.488068	-25.721786	-32.793003	-91.397003
-54.448723	-22.507368	-32.206726	-89.586792
-53.867619	-15.348389	-31.636654	-86.332565
-52.537659	-7.0982294	-31.078201	-78.458328
-48.608025	-0.72419518	-30.418331	-65.817749
-41.788494	4.2800527	-28.54414	-51.795284
-34.541958	8.8045731	-23.987299	-40.68335
-29.480667	11.956221	-17.12682	-35.68988
-26.284561	14.307304	-10.630153	-37.618637
-23.635727	18.685053	-6.8576398	-42.456722
-21.359762	24.754747	-5.8483047	-42.81979
-17.842134	29.397434	-6.3808246	-35.758503
-11.156594	31.41769	-6.2847238	-25.511917
-2.9946721	30.339457	-3.1473529	-17.871307
3.9004953	25.846684	3.4079709	-14.306264
9.3448162	18.107645	12.308906	-12.426274
14.188159	6.2858782	21.845739	-10.103525
17.345463	-8.8841696	29.91049	-7.0229325
15.683548	-25.065525	35.505592	-3.6366582
7.9566441	-41.693802	38.217049	0.2900458
-3.2597821	-55.687008	37.766117	4.9291329
-13.458695	-59.345264	34.908104	8.6498203
-19.181278	-48.50581	30.827919	9.8556547
-20.813648	-28.621092	26.245985	8.9043179
-19.62364	-9.9802294	22.321707	6.8923812
-15.016742	1.9024574	21.146662	5.3079319
-7.8345561	9.0692587	23.732841	5.2005095
-1.1103169	14.922234	28.716612	2.6452208
2.9364834	19.41477	33.993279	-9.7497892
6.2034078	20.694958	38.044258	-31.269196
12.03858	15.94079	38.950729	-50.468876
19.380985	3.5722048	33.992718	-58.333538
25.312273	-9.7044067	22.875315	-56.72345
28.541134	-13.153646	11.545977	-54.752636
27.345366	-6.3774443	8.3638496	-59.156075
20.817661	1.260221	15.009507	-67.702644
13.035337	2.496377	26.207006	-74.47084
9.7860355	-2.3665009	36.823349	-77.42173
11.881479	-8.1131983	42.627998	-76.566299
16.203064	-9.8454494	39.242405	-73.657631
19.492197	-6.3171411	28.103561	-72.8442
19.245323	-0.67412543	16.672855	-73.580414
15.783313	2.2979517	9.9054899	-69.319366
12.665141	-0.1565467	8.6255064	-56.080948
12.691666	-9.6929874	12.778757	-37.073536
15.944	-26.719671	20.220572	-18.490543
21.017727	-44.272255	25.685392	-4.4600458
26.19853	-50.789513	25.480474	4.2881021
29.931581	-42.800941	21.89628	9.4457941
31.039078	-26.902861	20.671873	13.073738
29.446367	-11.954759	23.595694	15.522224
26.864876	-3.8743203	24.954262	15.683477
26.732576	-4.5362234	18.069199	13.432492
31.74715	-11.750017	3.765404	10.288819
39.311352	-19.748968	-11.11222	8.1414461
44.296555	-23.159037	-21.295942	7.1998649
46.220982	-21.450796	-25.283958	6.4513941
47.389301	-18.329521	-22.929726	5.9208603
47.742767	-15.97793	-14.652498	5.3425016
46.397388	-12.818211	-2.0984566	2.4211836
43.919304	-8.6753006	11.217347	-4.5529575
40.38512	-6.2749295	21.187246	-13.462806
34.266403	-6.0113163	25.26932	-21.88014
23.176476	-4.7471433	24.368942	-29.418957
5.541543	-0.77390134	23.765961	-33.643864
-15.051607	4.5560231	28.420319	-30.802588
-30.765112	9.9940357	37.650223	-21.431072
-36.3335	15.495776	47.638699	-10.102797
-31.355576	20.106491	54.983105	-1.9382234
-21.580338	21.01829	57.781002	0.56505448
-15.778646	15.712091	56.185085	-0.8895601
-16.122864	6.0883174	50.755531	-3.4978421
-17.272764	-1.2274494	42.713696	-7.319303
-15.661548	-0.56426173	35.339428	-13.793438
-12.845958	7.6929011	29.300348	-20.651899
-11.673554	17.461857	21.762383	-21.685261
-12.961291	22.346947	13.683468	-13.823402
-12.966546	21.624743	9.110734	-1.6264677
-7.9538107	20.154709	7.515738	9.1713629
-0.92994136	21.391403	4.1307445	16.277521
0.81081289	22.882929	-1.8454185	17.702003
-8.2618055	20.842474	-4.1684093	12.132323
-26.812454	16.648884	0.64704144	0.82384753
-45.152622	15.178374	6.0355029	-11.488797
-55.625675	16.728962	4.9044838	-17.661148
-61.499111	16.572161	0.093403712	-17.345371
-68.511627	12.356153	-1.7976979	-18.345407
-76.125984	4.9095621	-2.853193	-25.117496
-82.27887	-6.1935582	-10.974819	-37.366879
-89.888985	-20.902758	-24.872023	-55.7467
-102.05212	-35.990395	-34.716743	-77.522972
-113.84265	-48.001183	-37.360096	-93.97802
-118.27428	-53.891243	-37.280281	-99.897217
-114.37424	-50.106392	-37.387573	-98.395493
-106.44223	-37.595642	-37.4506	-94.872467
-99.921333	-23.442533	-39.140896	-92.097855
-97.366432	-13.270445	-48.03075	-90.504738
-100.75218	-6.9221206	-64.263687	-88.759857
-111.28483	-1.5366013	-77.553223	-84.994484
-123.44948	5.4290853	-80.189568	-80.657043
-129.47371	13.788878	-74.532051	-79.822365
-128.04842	19.136541	-66.638939	-85.826424
-122.68504	16.467945	-60.620762	-101.46088
-118.40324	5.9258709	-56.641968	-125.29247
-120.9761	-6.1045866	-51.681564	-147.51556
-132.22745	-13.991918	-43.535286	-157.31339
-147.94676	-20.144096	-33.610882	-152.84747
-161.01726	-30.881731	-26.60387	-142.63687
-162.52995	-45.534317	-26.370596	-137.80959
-146.54012	-55.468315	-32.187546	-143.58821
-117.92253	-54.588852	-40.462139	-155.41022
-90.630798	-47.147762	-46.220848	-163.22391
-78.724579	-43.598022	-45.064316	-161.11673
-88.323257	-50.937386	-39.319439	-148.61797
-113.7803	-67.968124	-37.55468	-129.28281
-140.70758	-86.262077	-46.258606	-110.62112
-158.1599	-97.517509	-62.50631	-101.24197
-165.13573	-99.365105	-75.503029	-107.12978
-162.85431	-94.735924	-78.124184	-124.0504
-152.46631	-92.955109	-73.394447	-138.79115
-140.21953	-103.37355	-68.779602	-143.16197
-133.40411	-122.93443	-68.867889	-136.53484
-133.7567	-139.78815	-74.645554	-122.57677
-137.40277	-148.84547	-83.33371	-109.62082
-139.67465	-152.97926	-88.435493	-105.29648
-140.35316	-152.83844	-85.604195	-108.51727
-141.04659	-147.43939	-75.057671	-112.88435
-140.63002	-141.19713	-59.429333	-115.36822
-137.45786	-140.68222	-45.101124	-116.04491
-131.71498	-148.67679	-37.238243	-114.91011
-123.98078	-162.94478	-35.346317	-111.12742
-114.30165	-175.66811	-40.500526	-104.08933
-101.41988	-178.21262	-54.644554	-95.499809
-86.32225	-168.37398	-71.066856	-88.604256
-75.155945	-149.93575	-80.187889	-84.723732
-73.237946	-128.88731	-83.85128	-83.393486
-80.086739	-111.34432	-91.037651	-84.391953
-92.489777	-99.774628	-102.23288	-88.488434
-106.1387	-92.138649	-108.73405	-96.311333
-118.37672	-85.947235	-103.60396	-104.94817
-129.66832	-80.352943	-88.255768	-108.36105
-136.67709	-75.19664	-70.929062	-103.07173
-133.34792	-71.812302	-60.074017	-91.520493
-119.1101	-72.289894	-60.574265	-77.927765
-98.864967	-76.519615	-72.601814	-66.776611
-78.096054	-83.512657	-89.945152	-63.712402
-61.136745	-94.947449	-102.58791	-68.414337
-50.152386	-115.2227	-104.52031	-72.648529
-44.248611	-143.97765	-98.094765	-70.568794
-41.598442	-170.87294	-90.131454	-64.396973
-41.616539	-184.42728	-85.781349	-59.247055
-43.856941	-181.77516	-86.472244	-55.696434
-45.256996	-166.76859	-88.881187	-51.6022
-42.519127	-143.05676	-85.60894	-48.935173
-36.025787	-114.10095	-73.299606	-52.260777
-27.608648	-85.848358	-56.418495	-63.998196
-19.35689	-63.631222	-40.582325	-82.605202
-14.6584	-50.414833	-27.933651	-100.17264
-15.143929	-48.173401	-18.700319	-106.25663
-17.759361	-55.546879	-13.207807	-97.94751
-17.854584	-67.594864	-12.734203	-81.965126
-13.473771	-78.831131	-19.039356	-66.675407
-6.3433609	-84.609428	-29.452963	-57.151104
-0.31849867	-83.565506	-35.359245	-56.79459
2.4603758	-79.207138	-30.635288	-65.943687
3.3343399	-76.577583	-17.8895	-78.813141
3.4379463	-77.279549	-4.383595	-86.907532
0.96842462	-79.105453	5.0820041	-87.65284
-7.4221292	-78.909302	10.534099	-85.320053
-24.606871	-73.749588	14.156673	-82.153091
-47.085281	-62.136436	17.574255	-75.738289
-63.427628	-46.251095	21.70668	-65.690544
-66.74649	-30.678764	25.329281	-57.378334
-60.926281	-18.379522	25.057625	-57.375397
-51.533569	-11.168762	19.960037	-69.243111
-39.606419	-12.320152	13.685649	-90.903473
-25.626976	-22.452398	10.673632	-111.87465
-13.365161	-34.6152	12.422435	-120.22566
-7.2393351	-39.133362	17.593796	-114.75157
-6.8210983	-33.212463	23.19421	-102.89958
-6.8825459	-23.525082	24.749496	-90.170174
-3.3250642	-19.671803	19.169775	-78.668808
3.0275836	-27.193295	9.9988422	-69.838318
8.4155312	-46.014797	5.9235878	-63.973003
9.9334784	-70.7705	10.103707	-58.653908
8.2272873	-91.705009	16.979774	-50.481754
6.4485173	-99.037773	20.529078	-40.438122
5.9839349	-90.41877	20.279644	-33.108295
5.7103438	-73.745598	20.258869	-29.307312
5.981832	-60.078079	23.941393	-26.971247
8.5603113	-53.459217	30.14444	-28.324074
12.182927	-49.080421	35.507507	-38.036102
13.188302	-41.048508	38.131428	-53.825493
10.209967	-29.85988	36.015591	-65.539131
5.3107953	-20.234529	26.947262	-65.025635
-0.24780791	-14.412858	13.248548	-52.15519
-9.6842403	-10.783458	1.8185476	-32.906994
-27.652212	-7.6003084	-4.2288475	-15.586752
-52.494125	-6.4680176	-9.1475391	-5.6340165
-75.520752	-9.8929605	-16.267801	-2.3373005
-90.984192	-15.679206	-22.812464	-1.8180813
-98.791969	-18.568302	-24.504431	-1.1747818
-98.19648	-17.294643	-18.645798	0.36730832
-89.327873	-15.465443	-5.328434	2.3339665
-77.825821	-16.121201	11.758788	4.3414903
-68.99765	-19.104761	27.404398	5.9762859
-62.335129	-22.418922	37.686188	6.0371342
-55.861332	-22.517109	41.756226	3.2942955
-48.097553	-16.628016	41.5569	-1.0117525
-37.947388	-6.4111805	39.353027	-3.3976276
-26.355867	3.3160229	36.365757	-2.1774309
-14.601159	8.9024906	33.978668	0.41680676
-4.8126545	11.310693	32.939137	1.2042718
-0.67923689	12.852891	31.485365	0.22007804
-3.4907773	12.493287	28.760986	-0.21534771
-10.557183	8.6520233	27.01606	0.029007984
-17.074205	1.8064681	25.916767	-2.3180816
-18.677544	-5.9531326	19.367044	-8.7881908
-16.32526	-11.17362	2.4761755	-15.917176
-16.250952	-11.21896	-20.192989	-20.19858
-21.945774	-6.4428759	-36.378288	-22.425692
-30.122688	-0.45171338	-37.736427	-25.414211
-33.899647	1.583342	-27.531748	-30.984049
-28.869213	-2.8781087	-14.337895	-39.913654
-18.02774	-10.518784	-2.646569	-50.837025
-8.3022423	-15.066849	7.0403862	-59.891876
-5.1229706	-14.327484	13.521285	-63.606701
-11.306843	-13.597547	14.287157	-62.016346
-23.022593	-20.814707	9.3044796	-59.920437
-30.425341	-37.267811	2.9684706	-62.260342
-29.23699	-54.746513	0.45922101	-66.792885
-23.114988	-64.626389	3.3397865	-66.136879
-16.308901	-66.330482	9.878974	-57.111725
-10.793125	-64.515823	17.250065	-44.233551
-7.0280018	-61.943703	22.823206	-35.060158
-3.5006814	-58.018391	25.587538	-32.858074
1.7665135	-51.7481	26.253414	-32.864712
7.3186355	-44.622421	25.077604	-28.633728
9.0365448	-39.590321	20.374506	-20.235088
5.7694268	-38.833122	10.702911	-12.113812
2.0415919	-45.221432	-3.5806611	-7.1772604
2.60095	-57.794174	-22.87055	-7.7814369
6.9682369	-67.869461	-45.966846	-14.776306
11.249509	-68.926773	-64.783707	-23.845779
11.936044	-62.757549	-69.342072	-30.465151
9.9666805	-53.602596	-56.725433	-33.70575
10.526107	-44.883026	-32.791771	-34.01326
15.288099	-39.157978	-7.5900102	-33.999157
20.744814	-34.765465	10.778031	-37.363792
23.452621	-26.559654	19.781452	-42.694191
21.236216	-14.280643	20.653872	-43.567337
13.984006	-4.4995823	15.058526	-36.283466
5.3582511	-3.1700242	6.4032192	-24.035261
-0.15435013	-8.8066845	0.21594654	-13.428331
-0.99003965	-13.527939	-0.45709991	-8.9504614
1.808955	-13.156429	3.4225526	-10.741008
5.5823283	-12.165075	9.4897566	-15.761291
5.7957621	-14.340016	13.779259	-21.579599
-0.41167024	-17.382046	10.021548	-27.54361
-9.2554445	-19.147194	-4.2677455	-30.023119
-15.46788	-19.260469	-22.309841	-24.721563
-18.855253	-16.810135	-33.900852	-14.579929
-21.439842	-12.723233	-34.079918	-6.383553
-24.743755	-9.5752888	-25.083761	-2.3016498
-29.418047	-8.4470053	-14.005983	-1.4554821
-34.103256	-9.1750784	-8.0103359	-4.176034
-37.848793	-13.419116	-9.5525942	-9.2152166
-40.476692	-25.131287	-15.349192	-13.645376
-39.567604	-44.04361	-21.215336	-18.009499
-34.691837	-60.135815	-24.749357	-24.556479
-30.596853	-61.11301	-24.149475	-30.943178
-30.40659	-46.745819	-19.927399	-33.423275
-31.445347	-28.487906	-15.846609	-32.784073
-31.659235	-14.447338	-15.064708	-30.219086
-33.200279	-4.4504337	-15.895899	-25.222683
-34.513481	2.106153	-14.407113	-20.939436
-28.328442	3.9738266	-10.167782	-22.542593
-12.487254	2.7080133	-6.3529634	-30.670927
6.2007732	2.037076	-6.074852	-40.675774
19.687529	3.0858791	-10.918437	-47.356461
23.995321	3.5456746	-20.557661	-47.216377
20.194826	0.029278519	-31.411564	-38.858097
14.838245	-7.1403666	-38.517834	-27.669167
14.541626	-12.308796	-40.021614	-23.482988
19.561686	-10.580426	-38.167229	-29.501068
25.956633	-2.2082248	-37.838055	-38.813778
29.633011	8.0422964	-41.906399	-42.634155
25.997988	15.287566	-46.740318	-40.341606
12.65509	18.445202	-47.21418	-39.020168
-4.6797819	18.455463	-44.317245	-42.949398
-17.167868	16.440029	-42.495544	-48.898518
-23.773161	15.013497	-44.21162	-51.897167
-29.375734	17.023726	-51.05196	-50.953125
-35.073357	22.219755	-64.323914	-49.367519
-37.843872	26.855764	-81.0737	-50.043083
-36.217693	28.64739	-93.917023	-53.380447
-31.975176	29.604967	-97.316605	-61.164768
-30.505865	30.242592	-91.241371	-75.069717
-34.304077	27.685526	-78.740814	-90.122505
-36.232674	21.118877	-62.218403	-97.863853
-29.150923	12.859622	-43.608723	-95.772903
-17.164946	5.3184414	-25.704575	-87.025688
-10.95636	-0.22050871	-11.77547	-74.795013
-16.32299	-3.7015526	-5.1672931	-62.419209
-28.004829	-5.4582477	-7.4984107	-53.347858
-34.195877	-5.3092518	-15.033078	-48.42696
-29.163425	-4.1599879	-20.294052	-48.110668
-17.074593	-4.5269418	-20.198862	-51.612133
-4.2643151	-8.1577482	-17.451855	-52.905807
5.5129404	-12.006485	-14.740705	-47.0933
10.836814	-10.794945	-11.607621	-37.118244
12.890167	-4.7156901	-6.2958717	-29.277105
14.259616	2.0156281	1.3697773	-27.074211
15.939078	7.258832	8.5713987	-29.740906
16.450077	11.261937	11.168611	-32.900772
13.369363	13.816596	7.8823457	-32.311646
5.6153159	13.499013	2.0501728	-28.500284
-5.8199744	10.179732	-2.1429086	-24.347586
-18.339119	6.7949767	-3.8670158	-20.775923
-26.951178	6.3330293	-5.0168633	-17.111448
-25.785887	8.2717171	-7.525331	-11.852819
-13.635088	9.6174402	-10.868695	-5.1574421
3.7834122	8.806201	-12.426768	0.24314387
17.944315	6.5341454	-10.934749	3.2437873
21.461817	3.7079992	-6.7380123	5.3791018
10.440193	1.7464333	0.71899897	6.8776746
-12.047319	2.5213041	11.583684	5.6820364
-36.143955	5.5146899	22.629141	0.99224961
-52.400505	7.8316059	29.529915	-4.9248972
-58.908741	7.2681446	31.163227	-9.8677168
-61.828655	3.2444966	29.805172	-14.493418
-68.954514	-3.7884657	27.623894	-18.848125
-79.625641	-11.441874	25.588491	-19.864183
-85.816887	-16.2397	25.068087	-15.385357
-85.213272	-17.722586	26.475273	-6.9629765
-82.406036	-18.633917	27.187054	1.2317652
-79.023682	-20.764114	24.67206	3.9778051
-72.053467	-23.709686	19.977968	-1.8972175
-60.229443	-24.825548	16.476242	-14.171161
-46.692722	-21.786758	16.095301	-26.488935
-36.891685	-16.435663	17.123274	-33.857391
-34.80825	-11.480783	16.345661	-36.106987
-40.524418	-8.3040676	13.227436	-36.188374
-52.720024	-8.0016489	8.5429955	-36.553268
-69.118629	-9.1165247	3.4444237	-36.534374
-84.362633	-7.0348072	2.7365203	-35.205891
-92.70256	1.2447945	9.774106	-35.04763
-90.070854	12.967648	19.926287	-38.884029
-75.087166	23.291395	26.873032	-44.773762
-52.334641	31.206579	30.053804	-46.039646
-29.887745	37.503616	30.519865	-39.103748
-11.982367	40.082634	26.251516	-28.464001
1.0009233	36.924229	16.720354	-20.137609
8.786109	30.034334	5.9337087	-15.864557
11.289653	22.628094	-3.8920727	-14.802628
9.746336	15.308548	-14.504232	-15.709998
6.6146312	7.7826972	-24.260931	-17.476141
5.1854868	1.7588292	-29.285706	-18.875452
7.3454633	-1.3884091	-30.329967	-17.847855
10.614264	-2.49492	-31.987928	-13.111889
10.614262	-2.2175024	-40.288673	-7.4762444
6.8315706	-0.57871628	-57.357792	-6.1626649
