#trace80	trace82	trace84	trace86
-0.88253617	1.9954005	-1.3992299	-1.2531271
-1.5585154	1.8758596	-2.0172615	0.17534274
-1.499072	1.2675513	-2.7194302	0.85603815
-1.0087469	0.38759032	-3.311631	0.69870394
-0.65605026	-0.13078979	-3.5213127	-0.010136835
-0.57439953	-0.41313356	-3.2296352	-0.80363804
-0.62387919	-0.74710989	-2.3228166	-0.9817428
-0.91223872	-1.0546594	-0.75489986	-0.49792483
-1.4341083	-1.3648055	0.63409656	0.014114599
-1.8074689	-1.9509099	0.82283914	0.3419556
-1.7525288	-2.9595847	0.16074952	0.52970934
-1.5013825	-3.7047002	-0.52012777	0.61790979
-1.3303641	-3.175575	-0.9407196	0.83339149
-0.88476706	-1.8096924	-1.026004	1.3307199
-0.25241065	-0.92439741	-0.85791469	1.7980753
0.077487133	-1.0523586	-0.67739278	1.7351592
0.40202379	-2.1262875	-0.96593529	1.2342811
0.98224741	-3.9347937	-1.6637144	0.72697198
1.5023926	-5.4341002	-1.8400925	0.19226934
1.6497436	-5.6552405	-1.4819559	-0.35284311
1.1575898	-5.3811545	-1.4204613	-0.52317077
0.46360105	-5.5533676	-1.7407389	-0.12287483
0.41875395	-5.8685741	-2.1746838	0.57806319
0.76227856	-6.3398247	-2.5867388	1.1112317
0.67920113	-7.3633642	-2.7144606	1.2111918
-0.10737504	-8.553647	-2.5520918	1.0645704
-1.4607457	-9.2957592	-2.3265975	0.81064194
-2.6859865	-9.6752491	-2.0989676	0.22069733
-2.9927423	-10.220976	-1.9593576	-0.34037516
-2.4887955	-10.888726	-2.1222539	0.0081884973
-1.8926574	-11.177811	-2.4214315	0.97497773
-1.5274111	-11.167906	-2.4129081	1.5358542
-1.3370726	-11.345963	-2.0710273	1.4714739
-1.4844948	-12.007767	-1.7143002	1.2491481
-1.8495659	-13.092397	-1.7151171	1.2162719
-2.2209659	-13.859379	-1.9542638	1.069
-3.091836	-13.696994	-1.9328753	0.69111753
-4.5541892	-13.07596	-1.9021369	0.61258024
-5.9225078	-12.447307	-2.424979	0.74098408
-7.1827774	-11.734413	-3.0713868	0.26819047
-8.6721601	-10.996261	-3.1310971	-0.65704846
-9.7338772	-10.254534	-2.8094988	-1.0564427
-10.030971	-9.5611277	-2.7163293	-0.86366349
-10.512347	-9.0645008	-2.7251492	-0.59401929
-11.453211	-8.6931114	-2.2701066	-0.41644934
-11.76577	-8.6154375	-1.2927574	-0.52244914
-11.009726	-8.5539255	-0.47005501	-0.89821714
-10.053946	-7.7845998	-0.62453949	-0.86290431
-9.2176237	-6.7228088	-1.7406322	-0.014442336
-8.1706581	-6.4154606	-2.7172229	0.92974222
-7.7020373	-6.6260757	-2.5037789	1.3510741
-8.6263762	-6.4367456	-1.3177643	1.3452898
-9.9686708	-6.2026844	-0.31174296	0.9010846
-10.568134	-6.3845172	-0.19266848	0.28942493
-10.46001	-5.9198461	-0.66536021	0.15845172
-9.5892706	-4.0652809	-0.91413146	0.37964377
-7.8300672	-1.8024495	-0.48877063	0.18011755
-5.8033233	-0.44310901	0.06616053	-0.59562671
-3.9866412	-0.16331679	-0.061333764	-1.1778673
-2.8514676	-0.28032961	-0.69850731	-1.2810855
-2.9366355	-0.41127574	-1.1060659	-1.4602276
-3.7575214	-0.61933959	-1.0095484	-1.7478982
-4.4660788	-0.84691781	-0.4556101	-1.600674
-4.7113147	-1.1291009	0.40931284	-0.99925226
-4.3379931	-1.5880473	1.1864101	-0.5310623
-3.599385	-2.0248859	1.3018947	-0.47898215
-3.1640062	-2.1529598	0.52796942	-0.63852787
-3.0801318	-1.7969153	-0.4762753	-0.84311086
-2.8318949	-1.2000268	-0.80947596	-0.89133072
-2.5321045	-1.4105422	-0.44461495	-0.6391167
-2.7135761	-2.9727232	-0.046295442	-0.21052516
-3.3418422	-4.6245093	0.10602542	0.10502295
-4.0974884	-4.8275704	0.085944846	0.13752347
-4.5940504	-3.6827745	-0.14551327	0.075127669
-4.3214536	-2.2862601	-0.4289408	0.44889307
-3.4025092	-1.5256948	-0.14660017	1.2470647
-2.5510466	-1.9134771	0.89425915	1.3243626
-2.0268338	-3.1885211	1.6548897	0.042526104
-1.7785776	-4.1104584	1.2680131	-2.0897989
-2.020931	-3.4628186	0.3273719	-4.3439341
-2.5881686	-1.7179	0.023396729	-5.5620666
-2.6935682	-0.45174256	0.5459494	-4.6889391
-2.0444005	-0.024777871	1.0297862	-2.3453021
-1.2905011	0.040926542	1.0865629	-0.24795231
-0.84166002	0.0013347106	1.0461079	0.62316781
-0.53411114	0.076653846	1.0620773	0.53589475
-0.37960631	0.24357212	1.3036803	0.21715783
-0.46688911	0.49403197	2.0083671	0.1983172
-0.76159835	0.84991485	2.6617806	0.66403407
-1.2158201	0.95148826	2.3944418	1.2668616
-1.875695	0.69117045	1.1386985	1.0913903
-2.7420771	0.49727938	-0.28298098	-0.24146649
-3.5357749	0.68796068	-1.0442728	-1.7281621
-3.7908425	1.0883156	-1.2431793	-2.2272861
-3.261764	1.5179251	-1.3751315	-1.7112199
-2.3297954	2.205153	-1.2204108	-0.81805867
-1.5722104	2.9548707	-0.46508613	-0.17206413
-1.226321	2.9746759	0.2918503	0.1745827
-1.3453778	2.0642638	0.27469751	0.59273839
-1.5203971	0.78370416	-0.15661167	1.0214915
-1.423008	-0.16503406	-0.033308938	1.150842
-1.5418819	-0.25606921	0.65026385	0.46131909
-2.1135554	0.5753879	1.0020869	-1.5316188
-2.7447734	1.6681626	0.66537046	-4.0749907
-3.0796673	2.4741757	0.25229004	-5.7427835
-3.0473316	3.1609986	0.31196722	-6.142159
-2.7760408	3.5916634	0.53214616	-5.7859025
-2.33953	3.4868574	0.47726694	-5.3342242
-1.8208165	3.1889563	0.23339577	-5.0509996
-1.50009	2.8206089	0.044977915	-4.7087731
-1.4945123	2.1235182	0.086448207	-4.4657555
-1.4557221	1.2787324	0.31508058	-4.3913918
-1.2027568	0.55498785	0.44174924	-3.8614764
-1.0567161	0.18082798	0.40830532	-2.7728682
-1.1225533	0.43205771	0.42036736	-1.786831
-1.2491857	0.95131999	0.4170877	-1.4277496
-1.4240847	1.1805323	0.13313621	-1.6829935
-1.572118	0.96313447	-0.48574319	-1.8393127
-1.4746927	0.21888682	-1.0391908	-1.3245399
-1.1229711	-0.71641934	-1.1583439	-0.54428416
-0.92061871	-1.0750477	-0.85007495	-0.13022608
-1.1641731	-0.83937609	-0.12588277	-0.17613092
-1.3719558	-0.72297245	0.46950927	-0.24273735
-0.93847632	-0.93435895	0.34874278	-0.34870046
-0.12036824	-0.98962402	0.029291263	-0.70044434
0.39624491	-0.6545046	0.14175075	-0.55350089
0.35632712	-0.0046811136	0.58524561	0.41207862
0.32888737	0.95663357	0.92066193	0.98923963
0.77519065	2.027113	0.88252646	0.46630174
1.1174505	2.4900787	0.59326994	-0.28308976
0.83878934	2.0388541	0.5761736	-0.18591522
0.38291958	1.6311527	1.1118356	0.63335747
0.29112065	1.7407532	1.7966323	0.72221678
0.33449778	1.6326269	2.348124	-0.61729717
0.10417599	0.9381718	2.6309438	-2.1975343
-0.19530682	0.22683622	2.2132068	-2.8660839
-0.31936347	0.094486617	1.4023486	-2.5127537
-0.24890649	0.087453857	1.0303861	-1.3760464
-0.29478109	-0.39985904	1.1212195	0.20856823
-0.8282727	-0.78370064	1.2763981	1.4315748
-1.2782681	-0.35091025	1.2037572	1.711756
-1.1436011	0.30482167	0.8323893	1.54619
-0.94311547	0.35645035	0.33326465	1.4966146
-0.98943049	0.59008467	-0.056130514	1.3741568
-0.9555763	2.2212439	0.068917811	1.1086613
-0.67499471	4.4432559	0.77625698	1.0222366
-0.49018848	5.509922	1.4889035	1.14149
-0.69760776	4.9614472	1.9225292	1.5463004
-1.1033889	3.4027839	2.0744538	2.6198819
-1.3632351	1.8603721	1.758075	3.9008179
-1.5886825	1.2196411	1.0724204	4.3726516
-1.9354389	1.4748745	0.22457066	4.0279646
-2.1065366	2.1168661	-0.66524583	3.2998075
-1.9689549	2.8646793	-1.0433158	2.3536415
-1.9059693	3.451437	-0.55973798	1.4332978
-2.105803	3.2997179	0.23106904	0.47455311
-1.9117876	2.3301816	0.75939268	-0.46918663
-0.76802719	1.5845717	0.98850828	-0.58498824
0.80373639	1.9604118	1.0481403	0.20477121
1.7931129	2.8289449	1.2354662	0.95978284
1.5623013	3.1448355	1.8414675	1.2897574
0.1574533	3.1641316	2.4864655	1.614284
-1.4908539	3.5208316	2.4108758	2.074861
-2.3093271	4.0705218	1.4147854	2.3773642
-2.3038814	4.4708929	-0.017510578	2.5779991
-2.0206842	4.4154887	-1.0758064	2.8555477
-1.5149803	3.8576038	-1.2115209	2.9289
-0.76754761	3.3193378	-0.65662998	2.4020007
-0.14152423	3.0302477	-0.20198125	1.4216652
0.26999524	2.6092613	-0.30254692	0.53890812
0.59813088	1.9453379	-0.43151823	-0.18808554
0.73876685	1.4882712	0.16214694	-1.1071454
0.5162763	1.6035177	1.0501553	-1.7822967
-0.082124427	1.9091039	1.2525347	-1.3033811
-0.7561692	1.8153309	0.74779975	0.21770425
-1.1955585	1.5138458	0.23987763	1.6437029
-1.3527507	1.6587008	0.025627891	2.262486
-1.2524164	2.2181354	-0.075272001	2.3925779
-0.95383912	2.3598716	0.17354785	2.2683089
-0.5737133	1.7119904	0.63353705	1.8288904
-0.3996487	1.0439731	0.57555079	1.3310862
-0.81207389	1.078789	0.073787928	0.99062276
-1.5579323	1.6196309	-0.38817671	0.89766431
-1.8591338	1.9573704	-0.54867184	1.0343457
-1.5161389	1.7072847	-0.37105021	1.2340323
-1.1266984	1.608514	-0.17047022	1.3140177
-0.95904845	2.1200743	-0.13391377	1.2000871
-0.6052658	2.4688573	0.07148771	1.1696861
0.019486602	2.4766047	0.58095199	1.4696172
0.54276145	2.5290406	1.0003966	1.5650119
0.63062042	2.4416654	1.0266972	0.84490335
0.2241789	2.0795231	0.94780535	-0.2449531
-0.36137331	1.6076003	0.98697203	-0.60965741
-0.66378957	1.0259396	1.1202531	-0.11814667
-0.54830742	0.6160776	1.4657251	0.34439635
-0.41853625	1.1163981	1.8740709	0.32419753
-0.46330783	2.3698776	2.0237899	0.12849773
-0.17775995	3.1925623	1.803223	0.11619589
0.5767644	3.109453	1.325946	0.29897094
0.97752118	2.664845	0.82450181	0.32539603
0.21152049	2.3681862	0.20581114	0.090120099
-1.3509436	2.3509319	-0.46237895	0.0818839
-2.4054236	2.6920717	-0.52939475	0.62167817
-2.5942183	3.1697218	0.19315866	1.2235883
-2.6165729	3.2469842	0.88978875	1.3301493
-2.6889462	3.0353153	0.91675365	1.2808108
-2.7185345	3.113637	0.76521218	1.5917851
-2.906595	3.3548913	1.0014229	2.2159355
-3.1219571	3.4749086	1.0977553	2.6904562
-2.6866608	3.8537235	0.53362775	2.5035801
-1.5698949	4.4907346	-0.1037044	1.4929662
-0.644458	4.6423478	-0.10632398	0.057046134
-0.38463536	4.3262515	0.13124043	-0.62342018
-0.6508292	4.3108845	-0.013550892	0.079513766
-1.3457299	4.5311499	-0.29887193	1.1878303
-1.9261932	4.2915435	-0.43175977	1.7949069
-1.7519314	3.584599	-0.52656186	2.1217573
-1.2015823	2.9412577	-0.79145432	2.488363
-1.0054879	2.4563153	-1.1131923	2.697758
-1.5155407	1.8037134	-1.0794488	2.6125069
-2.5395536	1.1625408	-0.77630514	2.6252027
-3.2948897	1.0428286	-0.68969113	2.6963587
-3.3681452	1.523015	-0.62151736	2.2330732
-2.9920912	2.3254151	-0.18295735	1.3676845
-2.4500067	3.0614314	0.14088896	0.65522271
-2.0221558	3.4978826	0.10713224	0.16674604
-1.8448335	3.6811459	0.44231364	-0.33368692
-1.8211132	3.4544976	1.1895887	-0.87252319
-1.8860857	2.6848619	1.1956751	-0.94703346
-1.9056412	1.6548764	0.05719272	-0.37894094
-1.772995	0.96870524	-1.3802491	0.26749548
-1.6292905	1.223717	-2.225168	0.58483404
-1.6981553	1.7534704	-2.3305202	0.7195068
-1.8517808	1.5389729	-2.4027743	0.95235211
-1.8403989	1.4012125	-2.7179093	1.1950586
-1.7010369	2.1939704	-2.9290168	1.0384045
-1.4650353	3.2280807	-2.6998563	0.35464436
-1.2151505	3.8742929	-1.9178076	-0.16520153
-1.3819516	3.8968687	-1.0865198	0.4810029
-2.0205419	3.4419355	-0.59711039	2.0163722
-2.6400614	3.1660295	-0.20676261	2.9588897
-2.8195	3.2048926	0.16191129	2.7572677
-2.4298832	3.3536334	0.5374552	2.4202576
-1.7002894	3.6902409	1.1642294	2.6768064
-1.1223954	4.1574039	1.665213	3.3430092
-0.98737156	4.5048962	1.4966117	4.0526829
-1.0655031	4.5385079	0.8940466	4.2604098
-1.2019043	4.1196251	0.38711807	3.4437556
-1.3631917	3.2182443	0.19022264	1.8842467
-1.1898519	2.1925349	0.12641215	0.49361449
-0.53463334	1.6034011	-0.18547815	-0.34824267
0.13316479	1.6016632	-0.95549679	-0.94154137
0.29278535	1.9471064	-1.7310286	-1.5069571
-0.16126201	2.2613821	-1.8453908	-1.6676489
-0.81480628	2.1556659	-1.2854298	-0.88725615
-1.032562	1.7385238	-0.60593182	0.33710331
-0.49085605	1.4504976	-0.36462516	0.90613949
0.4359327	1.2268751	-0.47694615	0.80635411
0.97147113	0.90138358	-0.67415816	0.81600648
0.7239579	0.74554729	-0.81011623	0.92044711
-0.14953406	1.0562705	-0.62899786	0.56464154
-1.2237817	1.7538482	-0.36076447	-0.014623782
-2.1147995	2.1243134	-0.47894672	-0.17834635
-2.5193589	1.7510756	-0.94142425	-0.13201506
-2.2520576	1.2988434	-1.3756442	-0.010966329
-1.8533447	1.5248684	-1.5893353	0.66226959
-1.9023697	2.3804424	-1.5960339	1.5197927
-2.0818872	3.2299819	-1.2772613	1.8737677
-2.242934	3.5483479	-0.6512897	1.8811941
-2.4685707	3.2762861	-0.26014748	1.8302647
-2.3097782	2.7297604	-0.3106806	1.5321388
-1.7699665	2.2890177	-0.39449677	1.0360628
-1.4725494	1.8645053	-0.088209338	0.93330467
-1.5036613	1.383492	0.5001682	1.2150626
-1.4175147	1.0148388	0.86177933	1.3213111
-1.2531927	0.86376768	0.8810637	1.2738707
-1.2370754	1.0801644	0.93400884	1.370739
-1.0576619	1.5911051	1.3377085	1.5574106
-0.81513751	2.102927	1.8617523	1.7884916
-1.0917538	2.3365469	1.9225918	2.2792225
-1.6419382	2.2047822	1.4899232	2.6980348
-1.5580595	2.0180628	1.2035986	2.4361732
-0.54207796	2.1760633	1.4107966	1.7845925
0.4641256	2.6533179	1.6844186	1.3690938
0.52241927	2.7828977	1.4192799	1.3484926
0.086418569	2.2020826	0.68196756	1.5926365
-0.052103288	1.6519824	0.22177255	1.9735663
0.019887842	1.8914282	0.53198206	2.4225917
-0.012188717	2.6243904	1.0619378	2.6470525
-0.26542175	3.0124922	0.81481522	2.4296129
-0.90768725	3.1435061	-0.41900459	2.2919407
-1.6593567	3.6658716	-1.6402686	2.5325723
-1.8959298	4.2705808	-1.9146302	2.6345329
-1.6506841	4.2915759	-1.5731548	2.3099909
-1.4187787	3.5946698	-1.1933475	1.8645943
-1.5555365	2.3226519	-0.86505163	1.8085604
-1.9654759	1.0885317	-0.72135293	1.9343383
-2.1600819	0.70800734	-0.85805815	1.4646862
-1.7730619	1.1487781	-1.1549348	0.48690021
-1.0145415	1.5430206	-1.2976043	-0.1313459
-0.4079636	1.2955444	-1.1925626	0.041343998
-0.38939026	0.87728173	-1.1608046	0.58432269
-0.88153052	0.92528963	-1.3601408	1.1492488
-1.1705607	1.1824678	-1.5906146	1.9405582
-1.0723484	1.3924431	-1.5327799	2.8625035
-1.1558602	1.7532468	-1.3277771	3.3455725
-1.611681	2.1430697	-1.424262	3.1536229
-1.8727269	2.2403007	-1.751284	2.5693049
-1.4533497	2.0623596	-1.7590364	1.902191
-0.65180022	1.8300755	-0.90075415	1.5074952
-0.008124182	1.8616517	0.45274496	1.5615791
0.13419451	2.0954356	0.88624138	1.7061697
-0.27874976	1.9195464	0.10149416	1.7341533
-1.0222342	1.5372773	-0.72864866	1.9670663
-2.1108644	1.7082207	-1.0642126	2.2782187
-3.4478507	2.0702684	-1.3142024	2.1796916
-4.3243141	1.8575811	-1.7737058	1.8738941
-4.0276389	1.2233946	-2.1240375	1.978331
-2.5431216	0.87295562	-2.0852456	2.7872663
-0.8902663	1.2999935	-2.0279801	3.8432987
-0.54391122	2.225769	-2.2053931	4.1764684
-1.5684528	2.9200141	-2.4041257	3.588712
-2.4364262	3.5026605	-2.5490158	2.5464854
-2.0902689	4.4037442	-2.8769588	1.3791879
-1.215288	4.8782134	-3.2207379	0.73312783
-0.781627	4.1101317	-2.9986753	1.0768337
-0.59272617	2.6605182	-2.3879104	1.7859365
-0.45400429	1.6862185	-1.9686211	2.0226421
-0.4991262	1.6570389	-1.845372	1.6052074
-0.33203888	2.2050588	-1.9559646	0.79998767
0.19573437	2.8823805	-2.0911059	0.23902218
0.54490262	3.4928606	-1.9921498	0.32034126
0.30750808	3.8787746	-1.7865914	0.76656473
-0.64602429	3.8152585	-1.6811432	1.4092062
-2.0049334	3.4656157	-1.3475471	2.260231
-3.0174682	3.3109546	-0.37315634	2.8441789
-3.1941664	3.3003471	0.78452414	2.7516086
-2.7118053	3.0796957	1.3345234	2.3543808
-2.1589425	2.6324389	1.3577307	2.0281906
-1.9947717	2.1780019	1.1116359	1.7169963
-2.2159102	1.9902667	0.58086097	1.4684962
-2.2778063	2.0606894	0.065243751	1.3982145
-1.9396553	2.1656415	-0.30771253	1.7399547
-1.6544605	2.1511672	-0.67264932	2.5200591
-1.682017	2.0428884	-0.81710559	2.9666135
-1.8143532	2.1289485	-0.52696347	2.3891222
-1.8184212	2.4489765	-0.31922618	1.5264721
-1.7740684	2.7413685	-0.55909103	1.6223381
-2.301878	2.8320363	-1.033525	2.3378074
-3.6048586	2.8120792	-1.495001	2.5990615
-4.7686186	2.7888281	-1.2231208	2.1968291
-5.1185255	2.450664	-0.13594997	1.3363167
-4.9439917	1.5499291	0.57690781	0.51757491
-4.6703296	0.59609848	0.23662056	0.45898798
-4.4046373	0.19477667	-0.68225771	1.0730232
-3.9186113	0.17616032	-1.3490461	1.5638145
-3.0636718	0.20038156	-1.0829724	1.785259
-2.5107052	0.3651002	-0.10188463	2.0188816
-2.8289862	0.8563183	0.6798386	1.9863294
-3.2952595	1.545166	0.58948857	1.6162442
-3.1021631	2.4296744	-0.4503575	1.3551944
-2.565851	3.579663	-1.7852489	1.4114219
-2.3136778	4.3557286	-2.6097391	1.5545436
-2.3052917	4.1206846	-2.5982049	1.1034722
-2.1659949	3.2493563	-1.9762907	-0.10267802
-1.7960087	2.6311357	-1.3014088	-1.0544749
-1.3415072	2.6477354	-0.71862286	-1.083817
-0.8398146	3.0604217	-0.042985201	-0.53435141
-0.33504838	3.3539264	0.49067721	-0.017585
-0.10257693	3.1442671	0.74923921	0.27211562
-0.15693747	2.7230477	1.1822397	0.73862779
-0.20420863	2.3405061	1.8130473	1.4922367
-0.3103981	1.9667869	1.8948436	2.1340728
-0.50943124	1.8771199	1.3357153	2.4203966
-0.37227082	1.9168835	0.84939432	2.4603548
0.14060909	1.7289746	0.73150027	2.4879529
0.17215715	1.6542684	0.91169202	2.5052123
-0.83109397	2.0793514	1.1960208	2.356298
-2.1334906	2.8183947	1.0487911	1.806996
-2.7565069	3.110368	0.64843547	1.1263099
-2.6771433	2.6155877	0.92333049	1.2612954
-2.2849782	1.991717	1.7277145	2.031081
-1.8699731	1.8886539	1.9731233	2.2481167
-1.7201473	2.2135649	1.2285366	1.895113
-1.7813087	2.3744226	0.00079118152	1.8577617
-1.7158865	2.0309393	-0.88023865	2.2660437
-1.3874707	1.4156551	-0.75388026	2.6369832
-0.95831966	0.84332907	0.46814048	2.8673837
-0.80807948	0.51762146	2.0425267	3.0501988
-1.2057034	0.72202235	3.0226343	2.6039085
-1.7812555	1.4196112	3.037544	1.2296127
-1.7650502	1.9110945	2.3272521	0.081842646
-0.96180069	1.6458979	1.2805156	-0.0098657338
0.07363762	1.0490636	0.18508475	0.24193975
0.5034681	0.86030865	-0.47016799	0.3703016
0.067583799	1.3455518	-0.54878783	0.68917328
-0.50148726	2.3171334	-0.59876156	1.0842776
-0.66098744	3.1156807	-0.95661026	1.3118721
-0.69998497	3.1863379	-1.3492029	1.5557193
-0.86176842	2.7633264	-1.4167699	1.7255979
-1.4294243	2.19397	-1.3464891	1.5846038
-2.653687	1.677411	-1.4674816	1.4903779
-3.9532728	1.4534962	-1.7674117	1.5134586
-4.5243659	1.3421446	-1.925602	1.0961128
-4.1391406	0.95313925	-1.7497195	0.4077535
-3.2287569	0.15854059	-1.8264596	0.20754091
-2.4672053	-0.93660837	-2.4846997	0.82452118
-2.1384447	-1.7912171	-2.8420355	2.1208074
-1.9807941	-1.7339671	-2.4424717	3.4437242
-1.7608194	-0.83218187	-1.9840281	3.8873024
-1.6931202	0.033748113	-1.9350643	3.3044641
-1.8539079	-0.15831135	-2.4734206	2.5458319
-1.91793	-1.7148969	-3.5300651	2.3270164
-1.6957664	-3.7681606	-4.3270192	2.4734385
-1.4605098	-5.3254752	-4.3836408	2.81446
-1.5757825	-6.4689274	-4.2067976	3.3389075
-1.7229638	-7.6955695	-4.5583434	3.4257827
-1.3868451	-8.9448948	-5.2374997	2.5978506
-0.86569667	-9.7817221	-5.2734957	1.5665786
-0.82792974	-9.9871063	-4.6343794	1.3033156
-1.2767303	-9.6519785	-4.3810291	1.7986389
-1.3351262	-8.7095575	-5.0737391	2.6628003
-0.54245526	-6.8929501	-5.9535933	3.6231031
0.15813684	-4.7116375	-6.3345513	4.0831881
-0.16529602	-3.2145498	-6.416944	3.7341971
-1.063491	-2.638392	-6.7276492	3.0329554
-1.6765451	-2.5737948	-7.3313742	2.5949688
-1.8446404	-2.9145138	-7.4909325	2.4601564
-1.8040915	-3.7526922	-6.9400816	2.3256805
-1.7445987	-4.6538858	-6.411634	2.2632508
-1.9560797	-4.7162957	-6.2651577	2.3433647
-2.390744	-3.672483	-5.8697686	2.3866835
-2.6154211	-2.3846769	-4.5636959	2.5477128
-2.5484922	-1.672232	-2.8350475	2.8220463
-2.3820846	-1.7616283	-1.9676566	2.7513838
-2.1349568	-2.4344211	-2.1874621	2.3642147
-2.0891111	-2.9242284	-2.6455085	1.9071923
-2.5653405	-2.8282912	-2.7762177	1.469443
-3.2219646	-2.6468737	-2.5083871	1.5389256
-3.4150674	-2.7014096	-2.1708393	2.1985626
-2.7214067	-2.7268658	-2.0168746	2.5348742
-1.4664443	-2.6816933	-1.8858689	2.335768
-0.78948671	-2.8477898	-1.7102493	2.3377647
-1.3313318	-3.1343749	-1.8974644	2.6758752
-2.0999863	-2.9980738	-2.5109282	3.0640991
-1.7957761	-2.1886065	-2.7912471	3.1589253
-1.3248501	-1.2496798	-2.5936799	2.3715804
-2.1932459	-0.71603352	-2.3801548	0.79512036
-3.404156	-0.59387183	-2.134243	-0.34487897
-3.4207227	-0.67858791	-2.0803683	-0.5391643
-2.571255	-0.70923847	-2.7253408	-0.75046229
-1.9820101	-0.40071443	-3.5652695	-1.7431264
-1.9059495	0.063027032	-3.8376021	-2.7783692
-1.9882584	-0.030764652	-3.4833457	-2.9871471
-2.0934322	-0.56180859	-2.347219	-3.1695247
-2.3761845	-0.85884339	-0.59013861	-3.9795516
-2.851084	-0.96674562	0.6545155	-4.5449967
-3.2102325	-1.3653282	0.53434855	-4.5213199
-3.2035215	-2.0489738	-0.37916541	-4.5988598
-2.8825207	-2.6216743	-1.1405067	-4.7014556
-2.2880292	-2.7183206	-1.6161039	-4.3339043
-1.5318247	-1.9916115	-1.5788987	-3.734736
-1.2118235	-0.53184342	-0.72760397	-3.3801446
-1.7987505	0.9438771	0.24786958	-3.5462415
-2.8953791	1.7910107	0.34051442	-4.2591181
-3.9260042	2.0017011	-0.81400895	-4.9499621
-4.5298705	1.905683	-2.4245551	-5.0952697
-4.4054785	2.0029917	-2.873137	-5.0026159
-3.9995077	2.5303378	-1.8686793	-5.0088358
-4.0648494	2.9487102	-0.74558157	-4.9567289
-4.4926319	2.7156348	-0.40456092	-4.961545
-4.6632032	2.0011237	-0.48564017	-5.2771168
-4.459404	1.3138981	-0.14475569	-5.8625727
-4.2871675	1.0672586	0.60995829	-6.7223272
-4.3366933	1.1055399	1.0383329	-7.2364383
-4.6992073	0.8962965	1.088768	-6.2728872
-5.6083064	0.35943371	1.1856298	-4.3778958
-6.5956101	-0.17737037	1.447916	-3.4691284
-7.0036945	-0.10751387	1.5354717	-4.3558788
-6.9513402	0.48440966	1.1000538	-6.203979
-6.7278128	0.20425834	0.41948745	-7.5709729
-6.6440043	-1.4172091	-0.15764654	-7.633997
-7.0520067	-3.0188048	-0.49646458	-6.764379
-7.827147	-3.6178248	-0.52473146	-5.7266746
-8.3270836	-3.7074275	-0.74049586	-4.9833508
-7.9708896	-4.0089264	-1.5311652	-4.7743444
-7.1069818	-4.7628388	-2.2246685	-5.0753846
-6.6949902	-6.0780363	-2.2727354	-5.5322785
-6.7891164	-7.7314181	-1.9514734	-5.3981695
-6.5993595	-9.1009398	-1.8900357	-4.4482579
-5.8755302	-9.831934	-2.5066521	-3.9388258
-4.708869	-10.057935	-3.575129	-4.851655
-3.2781608	-9.5636549	-4.7352152	-6.5139089
-2.3080418	-8.1109362	-5.8428755	-7.7404227
-2.3999352	-6.7484756	-6.718821	-8.0750389
-3.1567123	-6.6453471	-7.0982304	-7.9368143
-3.9538743	-7.4420171	-6.79108	-7.4649754
-4.5771546	-8.0114727	-6.1011157	-6.4801531
-4.8599877	-7.9772458	-5.5839772	-5.1202207
-4.6899624	-7.7009211	-5.5071259	-3.5030551
-4.3709025	-7.2643886	-5.9458027	-1.9408802
-4.3638382	-6.5351949	-6.7424212	-1.3036221
-4.5839267	-5.7735662	-7.5193472	-2.0563409
-4.3775492	-5.2021408	-7.7639995	-3.3010044
-3.3403702	-4.4537015	-6.9316998	-3.7434211
-1.8775369	-3.2087057	-4.8635902	-3.2445626
-0.74722606	-2.211791	-2.2592506	-2.4020991
-0.53976101	-2.4592128	-0.4947708	-1.7875848
-1.1453928	-3.8155246	-0.45241508	-2.0797913
-1.7275448	-5.34762	-1.3605103	-3.1279171
-1.8379366	-6.3779764	-1.7253989	-3.6503625
-1.6937778	-6.8359847	-1.3179135	-3.1997476
-1.4039781	-6.6729841	-0.80668426	-3.0247991
-1.1976748	-5.9122796	-0.32008845	-4.1382666
-1.4216442	-5.1457505	0.19058424	-5.6311755
-1.6533834	-4.8039675	0.39167878	-6.0421214
-1.2575505	-4.7060246	-0.095574602	-5.5078635
-0.41944906	-4.5610666	-0.89137262	-5.1088333
0.079898581	-4.2884293	-1.2335806	-5.1196709
-0.11412315	-4.0679245	-1.3800485	-4.7838016
-0.63447529	-4.243207	-1.8745667	-3.540895
-1.3026657	-4.5746832	-2.4394519	-2.1210501
-2.0722759	-4.4169798	-2.8073597	-1.4203756
-2.4671357	-4.2479939	-3.0449152	-1.1776595
-2.1286504	-4.9630399	-3.0127807	-0.87205601
-1.3403943	-6.3008513	-2.7220268	-0.45095658
-0.69044518	-7.1056447	-2.555706	-0.046029277
-0.3195568	-6.884995	-2.852469	-0.16587465
-0.10720965	-6.3147964	-3.2396376	-1.0817138
-0.45586655	-6.0601678	-2.9554412	-1.9916426
-1.6436524	-6.3699412	-2.1558442	-2.1431708
-3.0823863	-7.4411149	-1.4314711	-1.9134562
-3.970691	-8.3436861	-0.79069501	-1.8819083
-4.3642802	-7.7428002	-0.1780389	-2.0383348
-4.6469202	-6.2941284	0.15357099	-2.4623489
-4.6397886	-5.7318678	-0.184139	-3.0655358
-4.567719	-6.7115917	-1.0628178	-3.1604879
